2019,2016,2013,2010,2007,2004,2001,1998,1995,1992,1989
645100,-48350.00281,95068.59425,17968.2923,104153403.5,1004561.133,1559.770817,40263.56073,62459115.23,,
646070,-48350.00281,95200.37467,17968.2923,108105986.6,1005916.816,1552.549656,40420.84027,62569290.07,,
645100,-49413.57525,94025.33256,19146.54098,108407182.8,1004561.133,1545.328495,40263.56073,60793138.19,,
646100,-49413.57525,95903.2036,17968.2923,110216828.9,1004561.133,1408.126432,40263.56073,60906651.66,,
9150,1838704.023,1475062.213,267933.7488,2377635.498,20796.17784,55386.30634,159041.0649,99708.22517,,
9210,1776272.321,1408073.831,263102.9293,2300731.711,20796.17784,55241.88312,179487.4043,109724.1192,,
9110,1761382.307,1449145.397,267933.7488,2625628.609,19440.4948,55386.30634,181060.1997,99708.22517,,
9110,1811051.139,1533924.136,266755.5002,2324185.514,19440.4948,55241.88312,153379.0017,96369.59382,,
9210,1757128.017,1520087.191,258389.9346,2336270.395,20796.17784,55386.30634,151334.3677,94700.27815,,
141070,139753.4177,217437.6997,240127.0801,313872376.4,1369849.928,183778.5523,113099.713,415826.5342,,
137970,139859.775,233470.9846,240127.0801,324957384.6,1371205.611,77078.67456,46586.198,1035142.649,,
146070,139859.775,213154.8359,240127.0801,276852399.3,1369849.928,42214.90833,169720.3453,469244.6358,,
148170,139753.4177,214253.0061,240127.0801,282435638.9,1371205.611,121589.9122,358314.2346,474586.4459,,
131180,139859.775,223367.8188,240127.0801,293026882.8,1369849.928,161927.3186,67016.80948,766382.8256,,
277300,28790.90577,31737.11879,203848.8034,545794.6947,258460.9717,652258.6058,83358.15308,41965260.57,,
278300,30503.25738,31627.30177,203848.8034,538388.2305,275976.3966,656605.7448,83358.15308,41936047.55,,
289300,17527.6737,29321.14435,203848.8034,526908.2109,233909.5518,658179.958,83358.15308,36636804.95,,
303400,29035.52743,35251.26343,203842.9121,582456.6928,248944.0767,656880.149,83358.15308,45085211.57,,
302400,20888.56259,33713.82515,205027.052,541103.9341,225829.6809,656894.5913,83358.15308,41764942.69,,
37145000,187295.1055,122182.4165,5145411.966,110479.7584,297775.7799,1578979.106,440.3826955,236909.2804,,
37230000,87957.44023,121018.3561,5145411.966,106653.0852,296298.0853,1581723.147,707.7579035,240264.6049,,
37165000,69132.20816,120809.7038,5145411.966,121466.0137,296420.0968,1580278.915,519.0224626,238077.8013,,
37435000,69025.85091,120787.7403,5145411.966,94308.97813,295050.8569,1577390.451,786.3976706,236892.5872,,
37215000,109228.8889,121984.7459,5145411.966,106653.0852,297640.2116,1578979.106,754.9417637,238695.4481,,
-7900,643142.2504,112029.833,-151416.7373,4211834.026,3476310.237,1014717.571,51477.59151,6798455.011,,
-8000,644418.5373,112029.833,-150220.8149,4272320.15,3476296.68,1014573.147,51650.599,4956865.96,,
-7900,643035.8931,112029.833,-150203.1412,4297008.364,3476310.237,1014573.147,49904.79617,4943344.503,,
-7900,644418.5373,112908.3692,-151416.7373,4198255.508,3476310.237,1014717.571,51650.599,5180220.397,,
-8000,644099.4655,113128.0032,-152701.0284,4284664.257,3476296.68,1014717.571,49920.52413,4928654.525,,
80639750,154728.5176,3755083.183,434408.5042,265768.6255,177458.91,593435.0267,201003.2446,4343943.325,,
80656700,153664.9452,3754094.83,433230.2555,292802.2201,177323.3417,593290.6035,201003.2446,3779681.241,,
80705150,155792.09,3754094.83,433230.2555,408836.8266,176645.5002,593290.6035,201003.2446,3534275.144,,
81011460,157812.8776,3753985.013,434408.5042,276754.8808,174205.2707,594879.259,201003.2446,5095101.991,,
80657300,156855.6625,3754094.83,428517.2608,348474.143,196031.7677,593435.0267,201003.2446,3908268.627,,
341950,11739712.52,1092020.447,2768766.563,-5974.547829,5322411.617,140827.0856,943.6772047,264419.6027,,
341950,11740776.09,1092130.264,2769944.812,-6597.925237,4372077.806,140740.4316,943.6772047,264419.6027,,
341950,11740776.09,1092020.447,2768766.563,-7215.130591,4373433.489,142256.8755,943.6772047,264419.6027,,
341950,11739712.52,1092130.264,2768766.563,-5974.547829,4376144.855,142271.3178,943.6772047,264419.6027,,
341950,11741839.66,1093228.435,2769944.812,-4740.13712,4498156.328,140668.22,943.6772047,264419.6027,,
6200,119513.6343,1204912.344,624731.0128,15059.81064,-12201.14736,25736218.49,920399.8336,1004761.104,,
8200,99848.18003,1206010.514,649344.6276,9690.124061,-12201.14736,25736218.49,920399.8336,1068195.099,,
6100,115716.6807,1204802.527,703426.2418,10986.25531,-12201.14736,25736218.49,920399.8336,894586.2693,,
13000,127862.6779,1206010.514,628737.0583,10011.07085,-12201.14736,25736218.49,920399.8336,894586.2693,,
13000,124820.8608,1204802.527,553093.4933,16417.66242,-12336.71567,25736218.49,920399.8336,969705.4746,,
12645400,-18986.46965,82802.03311,2516150.047,366866.8626,290929.5805,198148.6631,1149603.299,14767602.77,,
12726400,-16363.06188,76103.19489,4345852.415,364151.159,291065.1488,198004.2399,975290.391,14767602.77,,
12537400,-16949.0903,78299.53529,1985820.318,365138.6876,291065.1488,198293.0863,942859.3511,14767602.77,,
12678400,-17865.88973,81594.04589,2647996.074,364891.8054,289709.4658,198293.0863,1177080.033,14767602.77,,
12513400,-19568.77556,77201.36509,1800953.101,367730.9501,289709.4658,198293.0863,961481.2479,14767602.77,,
2941000,276.5288326,53975.06535,521021.5644,96777.79954,1874909.645,109761.6501,63855.49085,1114268.212,,
2263000,276.5288326,53832.30322,521021.5644,96777.79954,1888466.475,66145.83652,63855.49085,487607.1082,,
2201000,276.5288326,52745.11473,516308.5697,96654.35847,1880332.377,87520.47364,62282.69551,1008266.667,,
2200000,276.5288326,53975.06535,518665.067,96777.79954,1889822.159,95434.86631,60867.1797,885071.17,,
3826000,276.5288326,52734.13302,512773.8236,96777.79954,1887110.792,126673.6096,64012.77038,502464.0177,,
148500,735141.2658,207367.4789,3424697.601,1.234410709,3713215.848,3004596.635,189144.3677,347768.5342,,
143600,694938.2279,207367.4789,3424579.776,1.234410709,3940970.599,2831648.38,189301.6473,354445.7969,,
146500,707701.0971,207367.4789,3424697.601,1.234410709,3645431.696,2774788.957,189144.3677,300693.8322,,
142700,667604.4163,207257.6619,3424697.601,1.234410709,4163302.617,2773676.898,187571.5724,301027.6954,,
147200,790659.7468,207257.6619,3424579.776,1.234410709,3947749.014,2844213.201,190717.1631,305034.053,,
940700,8798934.74,828239.9652,204190.4955,46362738.04,36739.0104,23682983.84,786.3976706,262182.7197,,
950900,7292597.103,828130.1481,205957.8685,46362738.04,37552.42022,44555042.59,943.6772047,262182.7197,,
942700,14620983.42,828020.3311,202069.6479,46362738.04,37959.12513,9834833.045,786.3976706,262182.7197,,
940800,10976865.19,828239.9652,205604.3939,46362738.04,38094.69344,9951828.854,943.6772047,267190.6667,,
941400,31483871.17,828130.1481,206075.6934,46362738.04,36603.44209,16229185.72,786.3976706,262182.7197,,
282500,-12603.33333,39424.3102,78942.66127,1986105.109,73640.70276,14442.32238,0,860198.3665,,
294500,-12613.96906,39643.94424,78942.66127,1987586.402,30665.55038,14442.32238,0,904936.0265,,
280500,-11539.7609,39204.67616,78942.66127,1982648.759,84296.37146,14442.32238,0,911947.1523,,
274500,-12603.33333,39534.12722,78942.66127,1984623.817,57020.02868,14442.32238,0,882734.128,,
295500,-11550.39662,40193.02934,78942.66127,1986598.874,40575.5934,14442.32238,0,937153.819,,
459086000,0,43.92680802,4870526.55,33946.29448,346919290.1,6643.468296,374624.1223,665222.2958,,
480512000,0,43.92680802,4870526.55,33946.29448,348374751.4,6643.468296,454569.3095,665222.2958,,
512024000,0,43.92680802,4871704.799,33946.29448,344460758.9,6643.468296,404147.0636,665222.2958,,
462824000,0,43.92680802,4871704.799,33946.29448,347089699.4,6643.468296,459256.2396,665222.2958,,
477818000,0,43.92680802,4871586.974,33946.29448,343081758.1,6643.468296,400276.4143,665222.2958,,
39125000,-627.5077356,17460.90619,0,914488.4852,14994125.57,125648.2047,503.2945092,241783.6821,,
38848000,-638.1434599,21908.4955,0,950496.2455,14985042.49,140090.5271,503.2945092,230933.1302,,
38889000,-627.5077356,17515.8147,0,915401.9491,16238507.03,103984.7212,519.0224626,261481.6071,,
38977000,-627.5077356,17570.72321,0,918771.8903,17138545,112361.2681,519.0224626,239947.4349,,
38947000,-627.5077356,19865.89893,0,930214.8776,17853396.67,155977.0817,503.2945092,265654.8963,,
3230500,2499.395218,-43487.53994,8624.780305,911266.6732,147091.6099,5992119.557,291753.5358,731329733.8,,
3226790,1605.994374,-43487.53994,8601.215332,910044.6066,110488.1678,5992119.557,291753.5358,281661179.7,,
3227600,1605.994374,-43487.53994,8883.995014,911266.6732,64394.94443,5990675.325,291910.8153,385084283.2,,
3191600,1701.715893,-43487.53994,9060.732315,908797.8518,67106.31051,5989231.092,291910.8153,293651874.1,,
3192320,1818.708861,-43487.53994,8813.300094,910032.2625,128112.0473,5989231.092,291910.8153,248535847,,
40000,318008.1575,140027.6823,191229.7601,2591028.077,355731.2298,925464.0183,38376.20632,2028218.543,,
35600,321517.9466,140071.6091,191229.7601,2591028.077,694923.1266,917665.1643,38218.92679,2028218.543,,
33100,323857.8059,140016.7006,191111.9352,2591028.077,1237331.911,1004174.675,38376.20632,2028218.543,,
33900,322794.2335,138841.6584,191229.7601,2591028.077,457678.5945,937017.8762,38376.20632,2028218.543,,
32400,320241.6596,139928.8469,191229.7601,2589793.666,539561.8501,913476.8908,38218.92679,2069951.435,,
56600,29498.18144,18998.34447,14142990.15,123626.2325,16193633.92,201499.2819,4752830.241,74335027.57,,
57800,29492.86357,18998.34447,6642141.259,123626.2325,16148896.38,203521.207,4752830.241,139777976.1,,
54900,29609.85654,18998.34447,9479835.369,122515.2628,16193633.92,233994.5073,4766985.399,57660482.04,,
55400,28546.28411,18998.34447,12501807.57,123749.6735,16208546.43,234138.9305,4768558.195,133396417.7,,
56600,28450.56259,18998.34447,8561626.176,123873.1146,16148896.38,197816.4897,4766985.399,122101427.2,,
5410000,245897.9466,652752.3671,353356.7778,9872076.2,16474883.92,655941.398,5253.136439,1836.247241,,
5411000,245791.5893,652752.3671,402961.0471,11939714.14,44398226.43,654266.0886,13085.65724,1836.247241,,
5411000,245791.5893,652752.3671,401311.4989,12354476.14,14040633.01,655883.6287,10160.2579,1836.247241,,
5410000,245897.9466,652752.3671,355831.1,9401765.72,12319051.12,655970.2827,12204.89185,1836.247241,,
5410000,245791.5893,652642.5501,367967.0614,12450760.17,19960941.52,656663.5141,9342.404326,1836.247241,,
3061600,1136214.43,13738.10921,5502.421315,1038151.75,306248.7989,1444.232238,12425.0832,65837.81016,,
3042500,1136533.502,14287.19431,5502.421315,1038052.997,306926.6404,1444.232238,12425.0832,65837.81016,,
3277600,1131853.783,14067.56027,5620.246183,913389.8596,289980.6024,1444.232238,12425.0832,65837.81016,,
3188500,1135044.501,12639.93901,5502.421315,990133.1734,297979.1323,1444.232238,12425.0832,65837.81016,,
3250500,1133023.713,21205.66657,5502.421315,1007093.977,304893.1158,1444.232238,12425.0832,65837.81016,,
260100,73563029.64,3789950.087,104629.6606,381302061.4,-32468.60882,6499.045073,91851.24792,2062606.446,,
260200,73569432.35,3815317.819,76351.69243,374207903,-32604.17712,7943.277311,83515.43261,2062606.446,,
260100,73560923.77,3846066.584,99916.66594,385954555.3,-32604.17712,6499.045073,88076.5391,2062606.446,,
260200,73551192.08,3779078.202,97560.16859,380840391.8,-32604.17712,7943.277311,94996.8386,2062606.446,,
260100,73572591.16,3792146.428,91668.92521,370538000,-32468.60882,6499.045073,84930.94842,2062606.446,,
326170,158507922.2,-2459.901249,246825.4238,31384275.06,1355.683041,5068821.887,44919.03494,518405.9823,,
326040,135978267.4,-1361.731049,535419.7632,31384275.06,3795.912513,4823302.406,73072.07155,523380.5431,,
310270,136624919.4,31583.37496,496543.4481,31381806.24,1220.114737,4996610.275,65365.37438,518906.777,,
329420,139006258.1,-1361.731049,336378.2144,31383040.65,4609.322338,4775642.743,60646.98835,526418.6976,,
313070,137314114.4,7423.630555,238577.6831,31380571.83,3795.912513,4813192.781,49480.14143,531510.1104,,
318370,2316141.688,12372973.83,199595.3257,177539120.1,436123.2341,830202.4599,44510.10815,898260.4331,,
339500,1935414.664,12323556.17,199124.0262,179633915.1,487639.1897,626652.3682,38218.92679,898260.4331,,
329600,1903901.013,12292807.41,221392.9262,178825376.1,453747.1137,693520.3209,38376.20632,898260.4331,,
333500,2498863.432,12258764.13,197474.478,179273467.2,437478.9172,467931.2452,42937.31281,898260.4331,,
326000,1853296.236,12377366.51,293148.2705,178658730.7,453747.1137,731272.5516,42937.31281,898260.4331,,
234000,30242682.14,83576.2431,30905.46276,397899.9478,831982.682,3209084.034,12110.52413,-3505.562914,,
234000,30241618.57,87315.51263,30905.46276,373656.1215,580503.478,2110456.57,10537.72879,-3505.562914,,
234000,30241618.57,85223.4984,30893.68027,374606.6177,811308.5156,1391806.608,10537.72879,-3505.562914,,
234000,30242682.14,84344.96224,32083.71144,367953.144,733316.0703,2113778.304,10537.72879,-3505.562914,,
234000,30243745.71,86151.45222,29727.21409,373927.6918,799785.2098,3606247.899,13683.31947,-3505.562914,,
621800,1691080.169,212495.9338,3772.752259,86223.58799,425386.2245,94669278.8,9546.867721,54786.9404,,
408800,1691080.169,212276.2997,3772.752259,68485.10611,413171.5203,94540626.59,9531.139767,55621.59823,,
643940,1690016.596,212386.1168,4361.876597,135217.349,409118.028,94554808.95,9531.139767,52616.83002,,
444200,1691080.169,212605.7508,4597.526332,76595.18446,418553.5819,94666794.72,9531.139767,54286.1457,,
547750,1692143.741,212386.1168,4597.526332,72496.94091,423935.6436,94633880.67,9578.323627,53117.62472,,
42410,69983.0661,11420.97008,0,13220.53869,69692289.46,12709.2437,3028731.988,28211.43488,,
70010,70089.42335,11311.15306,0,13220.53869,163966054.3,12709.2437,3150623.627,28211.43488,,
127010,69983.0661,10212.98286,0,13220.53869,36829976.73,12709.2437,3121998.752,28211.43488,,
41910,70089.42335,10322.79988,0,13343.97976,127153172.7,12709.2437,3113505.657,28211.43488,,
79010,69983.0661,10322.79988,0,13097.09762,82263660.31,12709.2437,3046819.135,28211.43488,,
135100,33370648.66,9378.373512,76126.64693,65794.09076,4338.18573,93316177.62,43000.22463,40080.26932,,
135100,33371712.24,9334.446704,76114.86444,65794.09076,4338.18573,93642574.1,43008.0886,40080.26932,,
135100,33371712.24,9103.830961,75997.03958,65794.09076,4338.18573,90872536.67,43008.0886,40080.26932,,
135100,33374902.95,9378.373512,74830.57339,65670.64969,4338.18573,98600623.38,42858.67305,40080.26932,,
135100,33371712.24,9367.39181,76114.86444,65670.64969,4338.18573,94766186.78,42842.94509,40080.26932,,
16700,4683972.996,-12079.8722,-22858.02431,93198.00849,1461616.113,366921.6425,526886.4393,38811.5894,,
16700,4683972.996,-12079.8722,4712.994702,60449.09239,1461805.909,368856.9137,526886.4393,38811.5894,,
16700,4682909.423,-12079.8722,2709.971954,67398.82468,1460341.771,370878.8388,487566.5557,38811.5894,,
16700,4682909.423,-12079.8722,-1060.423808,62090.85864,1460301.101,372611.9175,525313.6439,38811.5894,,
16700,4683972.996,-12079.8722,824.7740729,61103.33007,1460341.771,366936.0848,526886.4393,38811.5894,,
12763300,81682.36287,132439.3262,58087.65971,91469.8335,860587.5941,35574906.19,1419683.715,6677.262693,,
12825300,106569.9578,130572.4368,59383.73325,91469.8335,860587.5941,26499639.65,881473.1489,6677.262693,,
12696000,135711.8425,145507.5516,59265.90838,91593.27457,859231.9111,12804707.45,1234722.983,6677.262693,,
12644400,104655.5274,117218.6872,59265.90838,92704.24421,859231.9111,34579252.48,908289.3095,6677.262693,,
13340000,114653.1083,135074.9347,59383.73325,91469.8335,859231.9111,14345414.4,973057.0216,6677.262693,,
498100,6009.184248,20865.23381,1395989.031,3367225.531,10859.02116,528097.9603,3280473.611,344394.8472,,
497100,6019.819972,20865.23381,1398345.528,3365867.679,15739.4801,529542.1925,3256850.225,311577.7704,,
498000,5913.462729,21963.40401,1397167.28,3352165.72,8012.08677,529542.1925,3253484.443,291462.5166,,
497100,6115.541491,21963.40401,1395989.031,3364337.01,6520.835425,529542.1925,3278900.815,271580.9669,,
498200,5913.462729,21963.40401,1395989.031,3365373.915,9367.76981,529542.1925,3256818.769,334347.2362,,
1109232000,103155.8903,-8181.367993,418278.2798,100789.6344,15929.27573,237056.2796,999590.079,41449.10817,,
1114241600,104017.384,-8192.349695,414743.5338,103826.2847,15942.83256,224578.1131,1001162.874,45004.75055,,
1106783000,105485.1139,-8192.349695,395891.555,117454.1789,16078.40086,254242.6432,1013352.038,29897.44371,,
1098902000,106208.3432,-8181.367993,399426.301,128428.0901,15942.83256,249895.5042,1011857.883,46490.4415,,
1114742000,104549.1702,-8192.349695,387643.8143,90173.70225,15942.83256,231654.851,1006510.379,26341.80133,,
1771700,1339144.051,856133.4882,158356.622,20133.23866,1857.285766,0,21704.57571,494284.3709,,
1633200,1338080.478,1237473.09,158085.6248,19911.04473,1667.49014,0,21704.57571,494284.3709,,
1771500,1341377.553,1466551.394,158144.5372,19948.07705,1477.694514,0,21704.57571,494284.3709,,
1691600,1340207.623,1202166.918,158085.6248,20145.58276,1708.160631,0,21704.57571,494284.3709,,
1721100,1339144.051,843065.2629,158097.4073,20108.55044,1884.399426,0,21704.57571,494284.3709,,
480400,159748.5795,-81539.13738,353.4746027,-1789.895527,94.89781284,49538.61001,7329.22629,676339.9382,,
445600,158578.6498,-81539.13738,353.4746027,-555.4848188,94.89781284,42317.44882,7061.851082,677491.766,,
457000,158578.6498,-81429.32036,353.4746027,-555.4848188,94.89781284,48094.37777,8335.815308,676607.0287,,
430000,158578.6498,-81429.32036,353.4746027,-1913.336598,94.89781284,43761.68105,7392.138103,676323.245,,
442500,158685.007,-81539.13738,353.4746027,-555.4848188,94.89781284,36540.51986,10144.52995,676473.4834,,
2530700,59411156.12,-42795.69271,41556.83079,1368467.711,10059846,111927.9985,41049.9584,232452.2075,,
2530700,39426630.1,-42905.50973,38811.51137,1368467.711,10061201.69,43904.66005,41049.9584,230365.5629,,
2529700,69248137.55,-42916.49143,40437.49455,1368344.27,10062557.37,46504.27808,41049.9584,230365.5629,,
2530700,69471487.76,-42806.67441,40826.31661,1368344.27,10059846,290579.5264,41049.9584,231450.6181,,
2529700,50050655.13,-42806.67441,38516.94921,1368467.711,10061201.69,44049.08327,41207.23794,230365.5629,,
125500,223.350211,115966.7732,4123.870365,27471007.95,98314.1341,-7148.94958,3664204.218,11184.41501,,
124800,233.9859353,112342.8115,4123.870365,24840355.29,143349.9247,-7148.94958,3815176.843,11184.41501,,
125100,223.350211,126619.0241,4123.870365,18433874.81,151240,-7148.94958,3695660.125,11184.41501,,
124700,233.9859353,111793.7264,4123.870365,36309141.74,92593.15167,-7148.94958,3734980.008,11184.41501,,
124700,233.9859353,115637.3221,4123.870365,31570559.98,206348.5156,-7148.94958,3774299.892,11184.41501,,
2889600,946579.4655,54908.51002,1281816.734,893318.3415,42704.01578,88242.58976,11365821.26,187297.2185,,
2878700,932753.0239,56006.68022,1281816.734,965839.9706,44059.69882,89686.822,11090582.08,187297.2185,,
2879700,934880.1688,54908.51002,1282994.983,816550.3395,40806.05952,58635.82888,8151483.694,187297.2185,,
2888700,946579.4655,56006.68022,1281816.734,889022.5922,40399.35461,95463.75096,14252026.54,187297.2185,,
2889700,941261.6034,56006.68022,1282994.983,838967.238,36616.99892,76688.73186,9505204.372,187297.2185,,
121690,138.2644163,3678.870171,117.8248676,966049.8204,5099537.325,67951.12681,153032.9867,-18345.77925,,
118000,138.2644163,3426.291025,117.8248676,795701.1427,5086116.063,67951.12681,152403.8686,-18345.77925,,
133900,138.2644163,3678.870171,117.8248676,1054927.391,5099672.894,67951.12681,160267.8453,-18345.77925,,
127280,138.2644163,3492.181237,117.8248676,950002.4812,5086116.063,66506.89458,160739.6839,-18345.77925,,
117320,138.2644163,3448.254429,117.8248676,1042583.284,5099537.325,67951.12681,159638.7271,-18345.77925,,
171500,105836.0928,662086.8138,637903.833,1899054.466,2033.524561,440129.7746,590427.3711,2672.574393,,
147500,132244.5963,663184.984,643912.9012,2649576.177,2169.092865,441574.0069,590427.3711,2672.574393,,
150500,93658.18847,660878.8266,642970.3023,1369479.928,2033.524561,439985.3514,590427.3711,2672.574393,,
160500,91711.85091,663075.167,644737.6753,1065827.238,2169.092865,441429.5837,592000.1664,2672.574393,,
141500,92520.16596,662086.8138,651335.8679,1088034.287,2169.092865,437530.1566,590427.3711,2672.574393,,
18050,247067.8762,0,557900.7479,1852603.591,223999.5088,949438.2735,8178221.215,496955.2759,,
18900,246004.3038,0,557900.7479,1836642.661,223321.6673,776130.4049,8178221.215,563727.9029,,
19050,247067.8762,0,557900.7479,1681625.364,227117.5798,955215.2024,8178221.215,493616.6446,,
18450,247067.8762,0,559078.9966,2335060.673,223457.2356,806459.2819,8178221.215,515317.7483,,
17900,247067.8762,0,557900.7479,2088869.801,223863.9405,882281.4744,8178221.215,470246.2252,,
118160,33289.81716,13178.04241,2162204.145,496829572.1,31153.59627,232376.9672,9729154.701,46782404.81,,
118041,34247.03235,13178.04241,2210865.815,499821783.6,31153.59627,232521.3904,10328704.29,42322961.54,,
113141,34247.03235,12079.8722,2196019.882,496402466,31167.1531,232521.3904,13700934.78,38689963.06,,
131141,34247.03235,12079.8722,2181763.073,498642797.9,31289.16458,232376.9672,15847957.7,47163509.58,,
132160,34247.03235,13178.04241,2174952.795,495281621,31153.59627,232376.9672,9181035.524,11787037.97,,
50740,73811.92686,28222.97415,246383.5806,139611.8511,502307.6802,197570.9702,38297.56656,8146.260486,,
40390,73811.92686,28222.97415,237959.1025,138377.4404,466368.5228,199015.2024,38297.56656,7528.613687,,
51400,73811.92686,28222.97415,264870.3023,138377.4404,460688.2108,197570.9702,38297.56656,8146.260486,,
43650,73811.92686,28222.97415,238925.2664,138377.4404,452201.635,197570.9702,38297.56656,6844.194261,,
40760,73811.92686,28222.97415,259356.0985,139488.4101,474665.303,196126.738,38297.56656,7845.783665,,
244400,106.3572433,111530.1656,19087.62855,180347.4045,1148805.809,40452.945,31455.90682,52249.58057,,
221700,106.3572433,137007.7142,20855.00156,178989.5527,1126531.936,40452.945,31298.62729,51581.85431,,
222300,106.3572433,127453.6335,18262.85447,178989.5527,1107999.749,41889.95607,31298.62729,54753.55408,,
228000,106.3572433,132395.3994,15317.23278,178989.5527,1139180.459,41897.17724,31298.62729,48243.22296,,
236700,106.3572433,115263.9442,15729.61982,180223.9634,1157617.748,40452.945,31455.90682,80294.08389,,
534500,31882019.51,30056918.39,28219.05578,8526074.763,616144.3851,120015.699,10757605.57,8408593.444,,
320500,34546427.99,28576694.77,29385.52197,8393992.818,614666.6906,120160.1222,10865971.17,14341424.81,,
320500,30286660.86,30247011.65,29385.52197,8576685.602,616117.2714,120015.699,7765519.717,22216571.74,,
320500,30280290.06,32647172.44,29397.30446,9130936.01,614802.2589,120160.1222,9640920.882,8880008.19,,
337500,29751524.39,28097453.3,28219.05578,9506196.866,616347.7375,120160.1222,9840508.611,14662434.22,,
839440,113536.3572,32.94510601,667336.4849,72953.67287,374331.2012,4014.965623,1126121.464,5875056.353,,
828340,113855.429,21.96340401,688533.1786,72953.67287,361425.0986,2570.733384,1126121.464,5916722.472,,
778350,113536.3572,21.96340401,680285.4378,72953.67287,384336.142,3870.542399,1126121.464,7792365.563,,
792340,113855.429,21.96340401,689593.6024,72953.67287,354782.2517,4433.792972,1126121.464,5913383.841,,
829460,113855.429,21.96340401,786209.9938,72953.67287,373355.1094,3856.100076,1126121.464,6125887.726,,
-1180,12763.93277,1188879.059,130632.4307,8900.101208,35383.32736,0,80998.96007,100158.9404,,
-1180,11700.36034,1188769.242,162539.4048,9344.489063,35383.32736,0,80291.20216,100158.9404,,
-1180,12763.93277,1365794.278,139528.2082,9060.5746,36739.0104,0,81785.35774,100158.9404,,
-1180,11700.36034,1215235.144,129784.0916,8998.854065,36739.0104,0,79898.00333,100158.9404,,
-1180,12763.93277,1176689.37,146585.9177,9060.5746,35383.32736,0,80998.96007,100158.9404,,
8803000,-2307.95218,17460.90619,1411659.738,323230.444,323194.8369,36612731.47,1212074.73,1770609.748,,
8802000,-2424.945148,16582.37003,1411659.738,323107.0029,323194.8369,36611287.24,1212232.009,1832958.689,,
8803000,-2318.587904,17570.72321,1411659.738,323107.0029,323330.4052,36611287.24,1212232.009,1810706.711,,
8665000,-2307.95218,17351.08917,1410481.49,323107.0029,323330.4052,36611287.24,1408831.427,2531016.424,,
8802000,-2414.309423,16461.5713,1411659.738,323107.0029,323330.4052,36611287.24,1212232.009,1190222.075,,
3965550,115184.8945,1001860.674,609390.215,25552.30167,6778.415203,30165678.76,1325866.473,17260.72406,,
3951850,115184.8945,1113775.199,609390.215,25552.30167,6778.415203,30500740.64,2049352.33,17644.66667,,
3954550,115291.2518,627165.0015,609390.215,25552.30167,6778.415203,30388090.53,2499171.797,17644.66667,,
3964550,115184.8945,775417.9785,609272.3902,25552.30167,6642.846899,30591727.27,1649862.313,18045.30243,,
3959550,115184.8945,922462.9683,609272.3902,25552.30167,6642.846899,30388090.53,1423379.784,18045.30243,,
169300,1294261.294,19437.61255,17942370.83,-66213.7904,13890328.43,4689075.462,-6668.652246,814876.4459,,
169400,1295324.866,19327.79553,17942370.83,-77582.71303,13930998.92,3564018.549,-6951.755408,814876.4459,,
169300,1295324.866,19767.06361,17941192.58,-11517.05191,13902529.58,4488327.181,-6652.924293,814876.4459,,
169300,1294261.294,19108.16149,17941192.58,-51030.53869,13890192.87,3903413.125,-6196.813644,814876.4459,,
169300,1296388.439,20535.78275,17942370.83,-67645.70682,13916086.41,4531654.148,-6825.93178,814876.4459,,
316800,2190.959212,140510.8771,218093.8299,25660559.48,16672054.46,21591.27196,155109.0765,1144199.042,,
241300,3254.531646,146001.7281,220450.3272,25525761.84,16682764.36,21591.27196,152262.317,1143447.85,,
265700,3158.810127,121732.1667,218093.8299,22514416.91,16670427.64,21591.27196,153064.4426,1087442.309,,
271000,2616.388186,122940.1539,220332.5023,23117426.54,16683984.48,21591.27196,153363.2737,1087459.002,,
256700,3254.531646,149296.2388,213263.0103,23206242.39,16670427.64,21591.27196,154794.5175,1143364.384,,
79059060,-33055.83122,7983.697357,-11074.3593,177413617.6,161197.4919,1372742.743,26265.6822,29713.81899,,
30637560,-33066.46695,7456.575661,-11074.3593,201723571.3,161380.5091,1222542.59,27052.07987,31383.13466,,
45978560,-33066.46695,7324.795237,-11074.3593,173664675.3,132850.1596,1157552.139,29411.27288,33052.45033,,
26810260,-33162.18847,7302.831833,-11074.3593,141445444.8,138279.6701,1193657.945,30197.67055,37726.53422,,
36074120,-32002.89451,7379.703747,-10956.53443,255142201,161204.2704,1379963.904,26265.6822,32885.51876,,
6600,341981.0802,0,82500.97227,5982201.175,4270.401578,0,6081559.201,0,,
6600,351351.1533,0,83549.61359,5985410.643,2724.922911,0,3646557.454,0,,
6600,324389.5921,0,84739.64475,5985534.084,3795.912513,0,5989440.578,0,,
6600,350627.9241,0,83679.22094,5996767.222,4744.890642,0,3796838.049,0,,
6600,352829.519,0,75313.65534,5996643.781,3090.957332,0,4322230.333,0,,
1354300,354169.6203,90599.04153,1162754.706,434636.0105,49143.51022,72673.76623,38690.76539,195643.7969,,
1353200,354169.6203,90708.85855,1162754.706,434636.0105,81503.6644,72457.1314,34129.6589,210667.638,,
1354200,354169.6203,90708.85855,1162754.706,414885.4391,44059.69882,72182.72727,34444.21797,164260.6623,,
1354300,354169.6203,90708.85855,1161576.457,434636.0105,49292.63535,72442.68908,39791.72213,177615.1876,,
1356200,354169.6203,90599.04153,1162754.706,379087.5286,67865.49301,72717.0932,34145.38686,183123.9294,,
